Track2,Track5,Track8,Track9,Track10,Track13,Track16,TrackPosition,AngleToTrackAxis,Speed,SpeedY,Accelerate,Brake,Steering,Gear
6.54992,9.61919,27.0178,41.1274,53.3232,7.50786,5.15899,-0.116821,0.00549507,44.0132,0.00211038,0.0,0.0,0.0,2
6.55153,9.62179,26.8728,40.861,53.0115,7.50537,5.15741,-0.117083,0.00552392,43.998,0.00210775,0.0,0.0,0.0,2
6.55316,9.62441,26.7272,40.5946,52.6996,7.50286,5.1558,-0.117348,0.00555277,43.9829,0.00210781,0.0,0.0,0.0,2
6.55645,9.62971,26.4341,40.0615,52.075,7.49778,5.15255,-0.117886,0.00561047,43.9526,0.00210812,0.0,0.0,0.0,2
6.55817,9.63246,26.2869,39.7952,51.7624,7.49514,5.15086,-0.118166,0.00563931,43.9376,0.00210861,0.0,0.0,0.0,2
6.55989,9.63523,26.1391,39.5288,51.4495,7.49249,5.14916,-0.118449,0.00566816,43.9226,0.00210721,0.0,0.0,0.0,2
6.56165,9.63804,25.9908,39.2625,51.1364,7.48978,5.14742,-0.118737,0.00569701,43.9076,0.00210833,0.0,0.0,0.0,2
6.56344,9.64089,25.842,38.9962,50.8231,7.48705,5.14567,-0.119029,0.00572586,43.8927,0.00211062,0.0,0.0,0.0,2
6.56524,9.64378,25.6927,38.7299,50.5095,7.48428,5.14389,-0.119324,0.00575471,43.8778,0.00211353,0.0,0.0,0.0,2
6.567,9.6466,25.5429,38.4638,50.1961,7.48157,5.14215,-0.119613,0.00578356,43.8628,0.00211371,0.0,0.0,0.0,2
6.56859,9.64916,25.3927,38.1984,49.8833,7.47912,5.14058,-0.119871,0.00581241,43.848,0.00210797,0.0,0.0,0.0,2
6.57022,9.65179,25.242,37.933,49.5703,7.47661,5.13898,-0.120137,0.00584126,43.8331,0.00211036,0.0,0.0,0.0,2
6.57186,9.65443,25.0909,37.6676,49.2571,7.47408,5.13736,-0.120405,0.0058701,43.8183,0.00211019,0.0,0.0,0.0,2
6.57353,9.65712,24.9393,37.4022,48.9436,7.47151,5.13571,-0.120678,0.00589895,43.8035,0.00210886,0.0,0.0,0.0,2
6.57523,9.65952,24.7872,37.1369,48.6298,7.4689,5.13404,-0.120955,0.0059278,43.7887,0.00210878,0.0,0.0,0.0,2
6.5769,9.6605,24.6346,36.8715,48.3157,7.46632,5.13239,-0.121229,0.00595665,43.774,0.00210837,0.0,0.0,0.0,2
6.57865,9.66008,24.4816,36.6062,48.0014,7.46364,5.13067,-0.121514,0.0059855,43.7592,0.00210873,0.0,0.0,0.0,2
6.58041,9.6582,24.3282,36.3409,47.6869,7.46094,5.12893,-0.121803,0.00601435,43.7445,0.002108,0.0,0.0,0.0,2
6.58221,9.65491,24.1743,36.0756,47.3721,7.45818,5.12716,-0.122097,0.0060432,43.7297,0.00210561,0.0,0.0,0.0,2
6.58402,9.6502,24.02,35.8104,47.057,7.45541,5.12537,-0.122394,0.00607204,43.715,0.00210702,0.0,0.0,0.0,2
6.58587,9.64411,23.8652,35.5452,46.7416,7.45257,5.12355,-0.122698,0.00610089,43.7003,0.00210481,0.0,0.0,0.0,2
6.58773,9.63664,23.71,35.28,46.426,7.45071,5.12171,-0.123003,0.00612974,43.6856,0.00209888,0.0,0.0,0.0,2
6.58963,9.62782,23.5544,35.0148,46.1101,7.45054,5.11984,-0.123314,0.00615859,43.671,0.00209651,0.0,0.0,0.0,2
6.59154,9.61766,23.3983,34.7496,45.7939,7.45209,5.11796,-0.123628,0.00618744,43.6564,0.00209871,0.0,0.0,0.0,2
6.59348,9.60617,23.2419,34.4844,45.4775,7.45539,5.11604,-0.123947,0.00621629,43.6418,0.00210888,0.0,0.0,0.0,2
6.59523,9.59314,23.0852,34.22,45.1618,7.46076,5.11431,-0.124234,0.00624514,43.6272,0.00211019,0.0,0.0,0.0,2
6.59696,9.57875,22.9281,33.9558,44.8461,7.46799,5.11262,-0.124515,0.00627398,43.6126,0.00210926,0.0,0.0,-0.30000001192092896,2
6.59872,9.56314,22.7707,33.6915,44.5301,7.47701,5.11088,-0.124804,0.00630283,43.5979,0.00210629,0.0,0.0,-0.30000001192092896,2
6.60045,9.54617,22.6127,33.4272,44.2137,7.48799,5.10918,-0.125086,0.00633168,43.5833,0.00210428,0.0,0.0,-0.30000001192092896,2
6.60226,9.52807,22.4545,33.163,43.8971,7.50076,5.1074,-0.125382,0.00636053,43.5687,0.00210393,0.0,0.0,-0.30000001192092896,2
6.61044,9.5306,22.394,33.0288,43.6842,7.49449,5.10049,-0.125962,0.00830364,43.5162,-0.518766,0.0,0.0,0.0,2
6.63479,9.58375,22.5592,33.1882,43.7048,7.44042,5.08069,-0.127421,0.0146208,43.4385,-1.06502,0.0,0.0,0.0,2
6.67149,9.67075,22.8695,33.523,43.8626,7.356,5.05167,-0.129726,0.023628,43.3841,-1.3926,0.0,0.0,0.0,2
6.71573,9.77591,23.2521,33.9301,44.0736,7.25779,5.01717,-0.132739,0.0338266,43.3472,-1.55339,0.0,0.0,-0.30000001192092896,2
