Track0,Track1,Track2,Track3,Track4,Track5,Track6,Track7,Track8,Track9,Track10,Track11,Track12,Track13,Track14,Track15,Track16,Track17,Track18,TrackPosition,AngleToTrackAxis,RPM,Speed,SpeedY,DistanceFromStartLine,DistanceRaced,Damage,Accelerate,Brake,Steering,Gear
6.04638,6.19489,6.55507,7.19172,8.24273,10.0097,13.2535,20.5307,56.7545,66.7204,22.2322,12.7528,9.13526,7.28907,6.22089,5.57346,5.19095,4.99973,4.96767,-0.0979398,0.0505221,6347.47,213.645,3.1657E-5,557.23,582.228,0.0,1.0,0.0,0.0,6
6.50782,6.66766,7.05532,7.74056,8.87177,10.7736,14.265,22.2145,72.9505,57.5762,20.0882,11.5682,8.28671,6.61201,5.64304,5.05575,4.70877,4.53531,4.50623,-0.18173,0.0505216,6375.94,214.61,7.1152E-5,566.379,591.377,0.0,1.0,0.0,0.30000001192092896,6
6.81798,6.88669,7.17709,7.73854,8.68146,10.2439,13.0074,18.7504,38.2086,178.284,26.4225,13.2168,8.82763,6.75558,5.60702,4.92002,4.50493,4.2742,4.18698,-0.239074,-0.0300248,6412.89,214.832,-8.44481,575.564,600.562,0.0,1.0,0.0,0.0,6
6.6991,6.75402,7.02797,7.56864,8.48485,10.0112,12.7114,18.3176,36.8442,200.0,27.2371,13.6853,9.1509,7.00518,5.8091,5.09038,4.6538,4.40812,4.31036,-0.216963,-0.0412568,6408.98,215.658,-3.07366,584.765,609.763,0.0,1.0,0.0,0.0,6
6.47156,6.55133,6.84651,7.409,8.35485,9.9361,12.7703,18.8485,39.4557,200.0,25.4382,13.4731,9.22924,7.15803,5.9864,5.2786,4.85022,4.61432,4.53027,-0.176447,-0.0182368,6435.15,216.62,-0.140926,593.99,618.988,0.0,1.0,0.0,0.0,6
6.38495,6.48468,6.8002,7.3878,8.37126,10.0213,13.0121,19.429,40.7738,200.0,24.4279,13.0859,9.11293,7.1361,6.00628,5.32135,4.90842,4.68567,4.61505,-0.1609,-1.66036E-5,6463.11,217.566,0.0139035,603.26,628.258,0.0,1.0,0.0,0.0,6
6.46454,6.58634,6.92847,7.55008,8.58062,10.2994,13.3878,19.9893,41.9487,200.0,23.4901,12.5832,8.77525,6.89752,5.82759,5.18131,4.79522,4.59235,4.53717,-0.175182,0.0177103,6490.76,218.505,0.00146176,612.571,637.569,0.0,1.0,0.0,0.0,6
6.64665,6.7729,7.12472,7.76393,8.82365,10.5911,13.7669,20.5553,43.1359,200.0,22.5429,12.0757,8.42131,6.61929,5.59252,4.9723,4.60178,4.40728,4.35552,-0.208243,0.0198611,6520.66,219.441,-6.65388E-5,621.934,646.932,0.0,1.0,0.0,0.0,6
6.83155,6.96132,7.32293,7.97991,9.06911,10.8857,14.1499,21.1271,44.3358,200.0,21.586,11.563,8.0638,6.33829,5.3551,4.76121,4.40642,4.22018,4.17062,-0.241855,0.0198607,6549.24,220.384,1.47815E-4,631.34,656.338,0.0,1.0,0.0,0.0,6
7.04496,7.17879,7.55169,8.22919,9.35242,11.2257,14.5919,21.7871,45.7207,200.0,20.4814,10.9714,7.65119,6.01396,5.08108,4.51758,4.18095,4.00423,3.95721,-0.28065,0.0198603,6578.85,221.465,2.77009E-4,642.139,667.137,0.0,1.0,0.0,0.0,6
7.23365,7.37105,7.75394,8.44959,9.6029,11.5264,14.9827,22.3705,46.9448,200.0,19.505,10.4483,7.28638,5.72722,4.83881,4.30218,3.98159,3.8133,3.76852,-0.314949,0.0198588,6607.02,222.408,3.46139E-4,651.632,676.63,0.0,1.0,0.0,0.30000001192092896,6
7.32735,7.37809,7.66403,8.23327,9.19569,10.7839,13.5323,18.9328,33.1845,146.399,29.1348,12.4073,8.03711,6.08022,5.01215,4.37636,3.99133,3.77397,3.68525,-0.330721,-0.0478493,6643.88,222.685,-7.26877,661.157,686.155,0.0,1.0,0.0,0.0,6
6.96941,6.97744,7.20465,7.68864,8.51984,9.88946,12.2264,16.673,27.5165,86.1893,43.2537,15.2855,9.45758,7.001,5.69483,4.92553,4.45869,4.18895,4.06649,-0.263043,-0.0806862,6637.69,223.356,-4.43101,670.69,695.688,0.0,1.0,0.0,0.0,6
6.3015,6.31652,6.53052,6.97902,7.74639,9.01098,11.1748,15.3187,25.583,85.3943,46.8251,17.3404,10.8426,8.06535,6.5799,5.70285,5.17074,4.86465,4.72841,-0.14262,-0.0736554,6660.77,224.306,-0.233298,680.243,705.241,0.0,1.0,0.0,0.0,6
5.59866,5.61281,5.80384,6.20345,6.88689,8.01318,9.941,13.6359,22.8048,76.7167,53.3492,19.859,12.4323,9.25309,7.55145,6.54647,5.93677,5.58623,5.43058,-0.0152389,-0.0728345,6688.19,225.227,0.0169304,689.833,714.831,0.0,1.0,0.0,-0.30000001192092896,6
4.98386,5.05578,5.29298,5.73641,6.47568,7.70235,9.87241,14.352,27.8214,200.0,35.7776,17.8641,12.1499,9.42231,7.89064,6.96946,6.41543,6.11513,6.01631,0.0938568,-0.00557424,6728.51,225.475,7.40604,699.461,724.459,0.0,1.0,0.0,0.0,6
4.84203,4.94039,5.20423,5.68018,6.46826,7.78489,10.1622,15.299,32.9625,200.0,30.7485,16.7653,11.7702,9.28579,7.86469,7.00543,6.49329,6.22726,6.16203,0.119956,0.0271591,6720.06,226.122,4.57376,709.12,734.118,0.0,1.0,0.0,0.0,6
4.99035,5.08506,5.34911,5.8289,6.62435,7.95098,10.3347,15.4291,32.3683,200.0,31.1295,16.6716,11.6254,9.13737,7.71976,6.86347,6.35191,6.08334,6.01181,0.0928418,0.0197721,6742.4,227.057,0.228631,718.813,743.811,0.0,1.0,0.0,0.0,6
5.17706,5.27452,5.5475,6.04396,6.86716,8.2398,10.7048,15.9664,33.3956,200.0,30.2948,16.1896,11.2803,8.86219,7.48508,6.65337,6.15635,5.8951,5.8249,0.0588839,0.0189108,6768.87,227.963,-0.0214306,728.544,753.542,0.0,1.0,0.0,0.0,6
5.38516,5.48655,5.77052,6.28695,7.14328,8.57116,11.1354,16.6089,34.6288,200.0,29.2289,15.6107,10.877,8.54545,7.21759,6.41562,5.93639,5.68449,5.61681,0.0210551,0.0189251,6798.1,228.985,-9.86221E-4,739.712,764.711,0.0,1.0,0.0,0.0,6
5.56895,5.6738,5.96747,6.50153,7.38709,8.86373,11.5155,17.174,35.4633,200.0,28.4136,15.0997,10.5211,8.26579,6.9814,6.20568,5.74213,5.49848,5.43302,-0.012355,0.0189291,6824.02,229.865,1.65551E-4,749.525,774.523,0.0,1.0,0.0,0.0,6
5.78112,5.88996,6.19482,6.74927,7.66776,9.19672,11.9347,17.7326,36.1481,200.0,27.6578,14.5621,10.121,7.94559,6.7091,5.96335,5.5179,5.28376,5.22086,-0.0509236,0.0189284,6853.05,230.85,-4.20224E-5,760.786,785.784,0.0,1.0,0.0,0.0,6
5.9834,6.09253,6.40405,6.97132,7.9115,9.47624,12.2717,18.1555,36.5558,200.0,27.0969,14.1313,9.78623,7.66833,6.46729,5.74268,5.30981,5.08105,5.01831,-0.0877131,0.0161309,6883.33,231.815,-7.71536E-5,772.095,797.093,0.0,1.0,0.0,0.0,6
6.12817,6.23606,6.55072,7.12601,8.08045,9.66696,12.4942,18.4191,36.7111,200.0,26.7773,13.8404,9.55573,7.47493,6.2971,5.58699,5.16237,4.93692,4.87305,-0.11408,0.0128193,6907.7,232.654,3.78591E-5,782.031,807.029,0.0,1.0,0.0,0.0,6
6.24072,6.34741,6.6631,7.243,8.20581,9.80493,12.6493,18.5834,36.803,200.0,26.6284,13.64,9.388,7.33036,6.16806,5.46755,5.04841,4.8252,4.75977,-0.134632,0.00949485,6932.1,233.486,8.67914E-5,792.003,817.001,0.0,1.0,0.0,0.0,6
6.33057,6.43457,6.74982,7.33118,8.29743,9.90099,12.7467,18.664,36.9194,200.0,26.514,13.5193,9.2687,7.22373,6.06994,5.37588,4.9596,4.73682,4.66968,-0.151012,0.0056813,6959.91,234.43,8.37228E-5,803.443,828.441,0.0,1.0,0.0,0.0,6
6.37476,6.47534,6.78857,7.36806,8.33293,9.93597,12.7836,18.7165,37.0246,200.0,26.4107,13.4666,9.22547,7.18185,6.02942,5.33539,4.9187,4.69507,4.62573,-0.159002,0.00233139,6984.03,235.249,-3.61216E-5,813.492,838.49,0.0,1.0,0.0,0.0,6
6.39118,6.49146,6.805,7.38618,8.35343,9.96041,12.8151,18.7626,37.1158,200.0,26.321,13.4209,9.19418,7.1575,6.00897,5.3173,4.90199,4.67872,4.60884,-0.162031,0.00147506,7007.96,236.062,-8.62881E-5,823.574,848.572,0.0,1.0,0.0,0.0,6
6.40227,6.50273,6.81682,7.39901,8.36793,9.97771,12.8373,18.7952,37.1803,200.0,26.2576,13.3886,9.17204,7.14026,5.9945,5.3045,4.89019,4.66745,4.59774,-0.164048,0.00147526,7031.72,236.868,3.80844E-5,833.689,858.688,0.0,1.0,0.0,0.0,6
6.41413,6.51477,6.82944,7.41271,8.38342,9.99618,12.8611,18.83,37.249,200.0,26.19,13.3541,9.1484,7.12185,5.97905,5.29082,4.87758,4.65542,4.58588,-0.166204,0.00147474,7055.3,237.669,8.72635E-5,843.839,868.837,0.0,1.0,0.0,0.0,6
6.42701,6.52786,6.84316,7.4276,8.40026,10.0163,12.8869,18.8678,37.3238,200.0,26.1165,13.3166,9.1227,7.10184,5.96225,5.27595,4.86387,4.64234,4.573,-0.168546,0.00147454,7078.69,238.464,-3.77544E-5,854.024,879.022,0.0,1.0,0.0,0.0,6
6.44067,6.54173,6.8577,7.44338,8.41811,10.0375,12.9143,18.9079,37.4032,200.0,26.0384,13.2768,9.09545,7.08063,5.94444,5.2602,4.84935,4.62848,4.55934,-0.171029,0.00147508,7103.02,239.252,-8.28257E-5,864.242,889.24,0.0,1.0,0.0,0.0,6
6.45525,6.55653,6.87322,7.46023,8.43717,10.0603,12.9436,18.9507,37.4879,200.0,25.9551,13.2344,9.06637,7.05799,5.92544,5.24338,4.83384,4.61368,4.54477,-0.17368,0.00147522,7126.96,240.04,3.18698E-5,874.494,899.492,0.0,1.0,0.0,0.0,6
6.47069,6.57222,6.88967,7.47808,8.45736,10.0843,12.9745,18.996,37.5775,200.0,25.867,13.1894,9.03555,7.03401,5.9053,5.22556,4.81741,4.59799,4.52932,-0.176489,0.00147473,7148.36,240.828,9.48976E-5,884.779,909.777,0.0,1.0,0.0,0.0,6
6.48703,6.58882,6.90706,7.49696,8.47871,10.1098,13.0073,19.044,37.6723,200.0,25.7737,13.1418,9.00297,7.00864,5.884,5.20671,4.80004,4.58141,4.51298,-0.179459,0.00147447,7170.39,241.609,-3.43934E-5,895.098,920.096,0.0,1.0,0.0,0.0,6
6.50423,6.60628,6.92537,7.51684,8.50119,10.1366,13.0418,19.0945,37.7723,200.0,25.6754,13.0917,8.96866,6.98193,5.86158,5.18687,4.78175,4.56395,4.49578,-0.182586,0.00147499,7191.33,242.379,-9.50145E-5,905.45,930.448,0.0,1.0,0.0,0.0,6
6.52228,6.62462,6.94459,7.5377,8.52479,10.1647,13.078,19.1475,37.8772,200.0,25.5723,13.0392,8.93264,6.95389,5.83804,5.16604,4.76254,4.54562,4.47773,-0.185868,0.00147515,7214.6,243.132,3.21626E-5,915.835,940.833,0.0,1.0,0.0,0.0,6
6.54116,6.6438,6.96469,7.55952,8.54946,10.1942,13.1158,19.2029,37.9867,200.0,25.4645,12.9842,8.89499,6.92457,5.81343,5.14426,4.74247,4.52646,4.45885,-0.1893,0.00147464,7234.47,243.869,8.98027E-5,926.251,951.249,0.0,1.0,0.0,0.0,6
6.56093,6.66388,6.98575,7.58237,8.5753,10.225,13.1555,19.2609,38.0763,200.0,25.3517,12.9266,8.85554,6.89387,5.78765,5.12145,4.72144,4.50639,4.43908,-0.192896,0.00147439,7248.58,244.582,-8.46881E-5,936.699,961.697,0.0,1.0,0.0,0.0,6
6.57243,6.67556,6.99799,7.59566,8.59033,10.2429,13.1785,19.2947,37.7959,200.0,25.2897,12.8931,8.83259,6.87601,5.77265,5.10818,4.70921,4.49472,4.42758,-0.194986,0.00147533,7269.12,245.246,-1.14567E-4,947.176,972.174,0.0,1.0,0.0,0.0,6
6.58415,6.68746,7.01047,7.6092,8.60565,10.2612,13.202,19.3023,37.1378,200.0,25.5066,12.859,8.80921,6.8578,5.75737,5.09466,4.69674,4.48282,4.41586,-0.197117,0.00147566,7291.06,245.873,-4.4909E-6,957.68,982.679,0.0,1.0,0.0,0.0,6
6.59669,6.7002,7.02388,7.6229,8.61741,10.265,13.1725,19.125,36.1321,196.26,26.2132,12.9163,8.8029,6.84273,5.74185,5.08028,4.6834,4.47009,4.40332,-0.199397,0.00147528,7313.66,246.477,1.16267E-5,968.211,993.21,0.0,1.0,0.0,0.0,6
6.58728,6.68372,6.9978,7.58319,8.55712,10.1677,12.9986,18.7438,34.8046,185.683,27.5061,13.2022,8.92886,6.9132,5.78627,5.10999,4.70386,4.48425,4.41272,-0.197687,-0.00402723,7327.74,247.07,9.54399E-5,978.775,1003.77,0.0,1.0,0.0,0.0,6
6.50525,6.592,6.89237,7.45767,8.39937,9.95551,12.68,18.162,33.1796,175.085,29.5095,13.7423,9.21646,7.10574,5.93159,5.22782,4.80488,4.57423,4.49548,-0.182684,-0.0112693,7345.06,247.634,4.98414E-4,989.363,1014.36,0.0,1.0,0.0,0.0,6
6.34583,6.42212,6.70568,7.24428,8.14412,9.62874,12.2181,17.3852,31.458,164.468,32.033,14.5613,9.67697,7.42763,6.18284,5.43838,4.99005,4.74377,4.65601,-0.153587,-0.0187078,7362.12,248.179,0.00120426,999.974,1024.97,0.0,1.0,0.0,0.0,6
6.02393,6.08594,6.34302,6.83863,7.66878,9.03774,11.4202,16.1756,29.2404,150.782,35.2888,15.9869,10.5414,8.04538,6.67115,5.85166,5.35742,5.08337,4.98059,-0.0948153,-0.0285675,7385.0,248.863,0.00185032,1013.65,1038.64,0.0,1.0,0.0,0.0,6
5.68919,5.74307,5.98146,6.4448,7.22388,8.51139,10.7551,15.2336,27.5371,140.256,37.7907,17.1197,11.2882,8.61529,7.14132,6.26045,5.72796,5.43103,5.31697,-0.0338195,-0.0334488,7401.34,249.387,0.00230964,1024.16,1049.16,0.0,1.0,0.0,0.0,6
5.31882,5.36919,5.59205,6.02521,6.75355,7.95721,10.0547,14.2415,25.7432,129.157,40.4258,18.3127,12.0747,9.21553,7.63883,6.69658,6.12698,5.80936,5.68734,0.0334826,-0.0334585,7416.71,249.937,0.00230133,1035.25,1060.25,0.0,1.0,0.0,0.0,6
4.94812,4.99497,5.20229,5.60525,6.28281,7.40255,9.35382,13.2486,23.9479,118.04,43.0637,19.5069,12.8619,9.81631,8.1368,7.1331,6.52636,6.18803,6.05804,0.100845,-0.033468,7432.46,250.484,0.00228699,1046.37,1071.36,0.0,1.0,0.0,-0.30000001192092896,6
4.70513,4.80458,5.06556,5.53433,6.31,7.60735,9.95709,15.0697,33.0364,157.004,30.7526,16.945,11.9448,9.44478,8.01143,7.14428,6.62825,6.36202,6.30039,0.144951,0.0316966,7450.6,250.444,8.13148,1057.5,1082.49,0.0,1.0,0.0,0.0,6
4.90249,5.00799,5.28216,5.77367,6.58671,7.94731,10.4152,15.8026,34.9341,146.498,29.4925,16.3287,11.5319,9.12785,7.74802,6.91305,6.41653,6.16121,6.1038,0.109147,0.0338138,7446.37,250.958,1.25011,1068.64,1093.64,0.0,1.0,0.0,0.0,6
5.24177,5.35176,5.64157,6.16252,7.02462,8.46624,11.0758,16.7464,36.5932,133.518,28.2451,15.5337,10.9418,8.64818,7.3337,6.53854,6.06521,5.8207,5.76347,0.0474051,0.0308629,7461.4,251.492,-0.0341767,1079.8,1104.8,0.0,1.0,0.0,0.0,6
5.58372,5.70085,6.00951,6.56437,7.48261,9.01809,11.7975,17.8367,38.9696,122.293,26.5744,14.6135,10.2933,8.13544,6.8988,6.15073,5.70542,5.47538,5.42151,-0.014739,0.0308228,7476.31,252.016,-0.00842124,1090.98,1115.98,0.0,1.0,0.0,0.0,6
5.92561,6.04994,6.37753,6.96642,7.94095,9.57056,12.5204,18.9302,41.2677,111.077,24.8957,13.6911,9.64382,7.62219,6.46362,5.76278,5.34559,5.13007,5.07962,-0.0768715,0.0308471,7494.5,252.528,-0.00463273,1102.19,1127.19,0.0,1.0,0.0,0.0,6
6.27644,6.40816,6.75518,7.37897,8.41127,10.1375,13.2623,20.0525,41.395,99.8702,23.1735,12.7447,8.97741,7.09557,6.01709,5.3647,4.97635,4.77575,4.72881,-0.140627,0.0308726,7509.12,253.045,-0.022983,1113.42,1138.42,0.0,1.0,0.0,0.0,6
6.62757,6.76679,7.13338,7.79229,8.88268,10.7061,14.0071,21.0709,39.6097,88.6678,21.7312,11.7952,8.30936,6.56792,5.56985,4.96608,4.6067,4.42108,4.37771,-0.204434,0.0309833,7522.59,253.562,-0.0488218,1124.67,1149.67,0.0,1.0,0.0,0.0,6
6.97865,7.12552,7.51185,8.20613,9.34621,11.2184,14.4898,20.9658,36.6606,77.4624,22.4468,11.0162,7.65728,6.03992,5.12236,4.56735,4.237,4.06644,4.0267,-0.268229,0.0311949,7535.09,254.071,-0.069376,1135.95,1160.94,0.0,1.0,0.0,0.0,6
7.2471,7.36421,7.71724,8.36413,9.42852,11.165,14.1414,19.8303,32.9273,66.2692,28.1985,11.3547,7.5726,5.84859,4.89544,4.32699,3.98804,3.80741,3.75311,-0.317632,0.00645414,7553.25,254.558,-0.0758478,1147.29,1172.29,0.0,1.0,0.0,0.0,6
7.1051,7.17232,7.46428,8.02816,8.96768,10.4967,13.0819,17.8965,28.5281,55.0311,116.431,13.3767,8.45997,6.37901,5.26109,4.60099,4.20456,3.9845,3.90054,-0.291182,-0.03218,7564.2,255.045,-0.0950183,1158.68,1183.68,0.0,1.0,0.0,-0.30000001192092896,6
6.74393,6.86935,7.218,7.84814,8.88324,10.5801,13.5229,19.216,32.1242,65.9258,30.769,12.394,8.39182,6.52981,5.49167,4.87113,4.50242,4.30945,4.25824,-0.22593,0.0199763,7581.82,254.587,10.7544,1170.06,1195.05,0.0,1.0,0.0,-0.30000001192092896,6
6.67773,6.83853,7.22488,7.9011,9.00049,10.7993,13.9229,20.0255,34.3915,74.0966,25.5436,11.8058,8.15935,6.42895,5.45577,4.87433,4.53368,4.3645,4.3364,-0.212597,0.0508148,7555.68,253.74,9.96079,1181.41,1206.4,0.0,1.0,0.0,-0.30000001192092896,6
6.85995,7.01549,7.40116,8.08155,9.19076,11.0068,14.1613,20.3372,35.0529,77.3143,24.4941,11.4464,7.89035,6.20232,5.25318,4.68535,4.3512,4.18272,4.15057,-0.246094,0.0440008,7537.26,253.536,6.44872,1192.75,1217.74,0.0,1.0,0.0,0.0,6
6.96301,7.0657,7.39332,7.99929,8.99804,10.6254,13.4037,18.6776,30.7391,65.639,37.0578,12.6323,8.29295,6.36318,5.30605,4.67788,4.30297,4.10142,4.037,-0.266,-0.00149691,7533.29,253.998,0.731923,1204.09,1229.09,0.0,1.0,0.0,0.0,6
6.70096,6.75392,7.01761,7.53453,8.39935,9.80699,12.1823,16.5917,26.3644,54.6891,126.605,15.4072,9.54436,7.13978,5.86257,5.11165,4.66064,4.40847,4.30838,-0.217341,-0.0412827,7545.69,254.401,-0.503418,1215.45,1240.44,0.0,1.0,0.0,0.0,6
6.33395,6.44653,6.76819,7.35286,8.315,9.89343,12.6331,18.0143,31.2792,74.1025,32.9236,13.8252,9.29021,7.20399,6.04612,5.3551,4.94412,4.72763,4.66733,-0.151495,0.0150854,7560.56,253.91,9.76685,1226.77,1251.77,0.0,1.0,0.0,0.0,6
6.13544,6.23962,6.54602,7.10597,8.02938,9.54543,12.179,17.3647,30.2953,72.179,35.2934,14.5784,9.7567,7.54905,6.32636,5.59689,5.16245,4.93213,4.86517,-0.115473,0.0103762,7546.71,253.9,4.66395,1238.09,1263.09,0.0,1.0,0.0,0.0,6
6.17038,6.30118,6.64017,7.24529,8.23902,9.87896,12.7689,18.6263,34.086,80.548,27.9191,13.4778,9.2888,7.2886,6.16204,5.48654,5.08682,4.88187,4.83597,-0.121249,0.0340154,7537.62,253.764,5.77752,1249.39,1274.39,0.0,1.0,0.0,0.0,6
6.24921,6.34146,6.63788,7.18811,8.09901,9.59403,12.1829,17.253,29.7145,66.1726,38.5452,14.6634,9.71673,7.47575,6.24061,5.50444,5.06418,4.82706,4.75079,-0.136219,-0.00242209,7539.96,254.247,0.0733976,1260.7,1285.7,0.0,1.0,0.0,0.0,6
6.07144,6.13214,6.38721,6.87889,7.70033,9.04569,11.3509,15.7392,25.8416,54.788,115.342,16.6796,10.6125,8.03037,6.63483,5.80868,5.31216,5.03711,4.93344,-0.103416,-0.0296849,7553.43,254.681,-0.167092,1272.03,1297.03,0.0,1.0,0.0,-0.30000001192092896,6
5.69446,5.78787,6.06836,6.5826,7.43079,8.82125,11.227,15.916,27.1985,59.993,123.7,16.3222,10.7601,8.28454,6.92589,6.11836,5.63776,5.38217,5.30585,-0.0353283,0.00719696,7581.96,254.407,7.60538,1283.35,1308.35,0.0,1.0,0.0,0.0,6
5.547,5.65845,5.95542,6.48831,7.36315,8.80198,11.3165,16.3111,28.6702,64.044,42.8677,15.8284,10.6791,8.31476,7.00127,6.21805,5.75476,5.51535,5.45734,-0.00815652,0.0280201,7554.72,254.13,7.61996,1294.66,1319.66,0.0,1.0,0.0,0.0,6
5.63486,5.74979,6.05341,6.59693,7.48847,8.95402,11.513,16.5827,29.0012,63.4442,42.3642,15.5186,10.4807,8.16588,6.87943,6.11232,5.65897,5.42535,5.37006,-0.02407,0.0299094,7538.99,253.905,4.88628,1305.95,1330.95,0.0,1.0,0.0,0.0,6
5.65591,5.73172,5.99013,6.47367,7.27428,8.5817,10.8193,15.085,24.9027,51.9409,112.607,17.6135,11.2351,8.53931,7.08612,6.22787,5.71584,5.43831,5.3446,-0.0282981,-0.0097509,7540.83,254.302,0.27848,1315.84,1340.83,0.0,1.0,0.0,0.0,6
5.36804,5.44394,5.69382,6.15886,6.92789,8.18453,10.3396,14.4649,24.0265,50.4665,114.666,18.4976,11.7863,8.96494,7.44544,6.54877,6.01469,5.72665,5.63214,0.024009,-0.00553924,7560.26,254.229,5.08858,1327.14,1352.14,0.0,1.0,0.0,0.0,6
5.17221,5.27572,5.55178,6.04698,6.8593,8.19309,10.5162,15.0939,26.1661,57.311,135.099,17.2941,11.5031,8.91848,7.49578,6.65088,6.15216,5.89458,5.83203,0.0599504,0.0277917,7549.33,253.715,9.57257,1338.42,1363.42,0.0,1.0,0.0,-0.30000001192092896,6
5.07312,5.16854,5.43205,5.90784,6.68914,7.96996,10.191,14.5306,24.8655,55.5981,136.484,18.1038,11.8694,9.15253,7.66886,6.79026,6.27096,6.00028,5.92935,0.0778171,0.0210803,7541.49,253.517,6.13969,1349.68,1374.68,0.0,1.0,0.0,0.0,6
5.09853,5.20507,5.48218,5.97664,6.78623,8.11486,10.4278,14.9746,25.9513,62.6121,151.623,17.4533,11.5924,8.99408,7.56607,6.71921,6.22069,5.96542,5.9075,0.0734919,0.0330094,7525.41,253.224,7.16333,1360.92,1385.92,0.0,1.0,0.0,0.0,6
5.06606,5.15448,5.40923,5.8725,6.63374,7.87799,10.0202,14.2056,24.6471,60.8917,150.311,18.5164,12.0935,9.26581,7.73343,6.82982,6.29542,6.01426,5.93498,0.078985,0.0136411,7526.85,253.219,4.54811,1372.16,1397.16,0.0,1.0,0.0,0.0,6
5.08264,5.20692,5.50642,6.03336,6.89736,8.33199,10.897,16.248,31.1594,83.6459,32.4568,15.9261,11.1014,8.773,7.45486,6.6645,6.20047,5.96973,5.93219,0.0771096,0.0518287,7525.92,252.543,10.7384,1383.38,1408.38,0.0,1.0,0.0,0.0,6
5.23138,5.32184,5.58557,6.0672,6.86222,8.17089,10.4558,15.004,26.6241,66.834,47.0226,17.3601,11.5731,8.94783,7.49758,6.63348,6.11943,5.8475,5.76938,0.0489003,0.0117307,7506.08,253.067,0.699326,1394.61,1419.61,0.0,1.0,0.0,-0.30000001192092896,6
5.2775,5.39825,5.69922,6.23237,7.10725,8.55605,11.1293,16.4258,30.7649,80.0565,33.2346,15.7406,10.8816,8.56233,7.25521,6.47212,6.0108,5.77792,5.73282,0.041343,0.0432128,7531.15,252.814,7.44452,1405.85,1430.85,0.0,1.0,0.0,0.0,6
5.58359,5.73813,6.08856,6.69662,7.69101,9.34743,12.3332,18.6495,36.4021,93.7793,26.1125,13.8939,9.87413,7.87962,6.73793,6.05179,5.65198,5.46014,5.44333,-0.0127563,0.0698993,7510.27,252.602,7.8419,1417.08,1442.08,0.0,1.0,0.0,-0.30000001192092896,6
6.16309,6.36435,6.78836,7.51128,8.69096,10.6689,14.2881,22.1427,44.6343,109.782,20.0433,11.6207,8.47498,6.85669,5.91687,5.35101,5.02612,4.88037,4.88922,-0.115329,0.0974722,7508.55,252.188,8.70211,1428.3,1453.3,0.0,1.0,0.0,0.0,6
6.92337,7.12076,7.56113,8.32174,9.56269,11.6248,15.3244,23.0405,43.5719,101.847,18.3813,10.2488,7.3595,5.89986,5.05838,4.55136,4.25635,4.11633,4.10747,-0.255321,0.0750767,7493.32,252.594,1.82844,1439.53,1464.52,0.0,1.0,0.0,0.0,6
7.53461,7.70226,8.12426,8.8724,10.0966,12.1112,15.6416,22.681,40.0645,88.8883,18.4115,9.42261,6.57421,5.18688,4.39911,3.92536,3.64534,3.50319,3.47433,-0.36883,0.0404921,7505.36,253.056,-0.129828,1450.8,1475.8,0.0,1.0,0.0,0.0,6
7.81516,7.94589,8.33261,9.03949,10.2031,12.1061,15.3851,21.716,36.5575,77.7893,20.6188,9.39269,6.35267,4.93147,4.13845,3.66362,3.38018,3.22952,3.1853,-0.420876,0.009354,7519.17,253.496,-0.119061,1462.12,1487.12,0.0,1.0,0.0,0.0,6
7.75159,7.83884,8.17362,8.81037,9.86814,11.5922,14.5229,20.0376,32.4548,66.6979,29.3509,10.5611,6.86699,5.23168,4.33913,3.8087,3.48998,3.31464,3.25104,-0.409047,-0.0219641,7532.24,253.924,-0.0996108,1473.47,1498.47,0.0,1.0,0.0,0.0,6
7.40799,7.45599,7.73608,8.29343,9.22957,10.7537,13.3207,18.0623,28.4383,56.9315,192.988,12.9549,8.05097,6.0165,4.93315,4.29529,3.91095,3.69431,3.60541,-0.345287,-0.0496175,7543.4,254.29,-0.0904637,1483.4,1508.4,0.0,1.0,0.0,-0.30000001192092896,6
6.75922,6.84097,7.13995,7.70524,8.64369,10.1765,12.7962,17.782,29.3099,67.0952,47.3984,13.7801,8.92954,6.80344,5.64602,4.9592,4.54742,4.32202,4.2424,-0.228771,-0.0173208,7567.47,253.987,7.77309,1494.74,1519.74,0.0,1.0,0.0,0.0,6
6.43439,6.59653,6.98019,7.65184,8.74971,10.5666,13.7938,20.4066,37.8865,147.848,23.2467,12.0472,8.48025,6.72978,5.73245,5.13303,4.78146,4.60815,4.58316,-0.168046,0.0566545,7551.73,252.509,16.9853,1506.04,1531.04,0.0,1.0,0.0,0.0,6
6.44321,6.55356,6.87614,7.46498,8.43506,10.026,12.7831,18.1762,31.9994,121.343,31.2064,13.5994,9.11712,7.06056,5.92016,5.23947,4.8341,4.61943,4.5575,-0.171414,0.011331,7508.07,253.068,2.02668,1517.31,1542.31,0.0,1.0,0.0,0.0,6
6.32962,6.39579,6.66416,7.17857,8.03553,9.43485,11.8243,16.4867,28.6571,104.947,37.3372,15.5906,10.0451,7.59564,6.27628,5.49643,5.02863,4.77029,4.67429,-0.150435,-0.0267525,7520.25,253.511,-0.155577,1528.6,1553.6,0.0,1.0,0.0,0.0,6
