Track5,Track7,Track9,Track11,Track13,TrackPosition,AngleToTrackAxis,RPM,Speed,SpeedY,Accelerate,Brake,Steering,Gear
-1.0,-1.0,-1.0,-1.0,-1.0,2.02894,0.85698,942.478,0.470372,0.00871307,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,2.02356,0.856761,942.478,2.04684,0.00443125,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,2.01171,0.856194,942.478,3.58016,0.00237229,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.99342,0.855378,942.478,5.10769,0.00301039,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.96874,0.854272,942.478,6.63707,0.00491599,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.93764,0.852854,1050.49,8.18333,0.00484642,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.89998,0.851092,1274.89,9.83688,0.0050007,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.85539,0.849046,1513.99,11.5316,0.00649966,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.80363,0.846809,1780.51,13.3096,0.00925354,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.74442,0.844468,2201.14,15.1798,0.0187527,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.67731,0.84145,7120.87,17.2463,-7.01193E-4,1.0,0.0,0.30000001192092896,2
-1.0,-1.0,-1.0,-1.0,-1.0,1.60273,0.821201,5845.77,19.4344,0.478807,1.0,0.0,0.0,2
-1.0,-1.0,-1.0,-1.0,-1.0,1.55567,0.799832,5773.1,20.1407,0.714037,1.0,0.0,0.0,2
-1.0,-1.0,-1.0,-1.0,-1.0,1.46049,0.789067,1565.77,20.7556,0.0184052,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.37937,0.784739,2611.02,20.4861,0.0065539,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.2983,0.779926,6689.78,21.4883,-0.02496,1.0,0.0,0.30000001192092896,2
-1.0,-1.0,-1.0,-1.0,-1.0,1.21253,0.746753,6091.24,23.6315,0.357149,1.0,0.0,0.30000001192092896,3
-1.0,-1.0,-1.0,-1.0,-1.0,1.12437,0.694588,5952.2,24.7076,0.873183,1.0,0.0,0.0,2
-1.0,-1.0,-1.0,-1.0,-1.0,1.04165,0.670379,1427.59,24.5779,0.0906782,1.0,0.0,0.0,2
4.2453,55.0522,19.799,13.0063,11.0337,0.957407,0.664501,1899.49,24.5202,-0.00176577,1.0,0.0,0.0,1
8.37751,55.0026,19.0534,12.4952,10.5783,0.874139,0.658498,1732.22,24.4123,-0.00300623,1.0,0.0,0.30000001192092896,1
10.2351,53.2424,18.7888,12.1143,10.1706,0.793712,0.640109,3024.36,24.2939,1.15789,1.0,0.0,0.30000001192092896,1
10.2965,48.6677,19.4759,11.9698,9.85391,0.7184,0.600612,4193.96,26.4561,0.986596,1.0,0.0,0.0,1
10.3502,43.9071,20.4947,11.8268,9.51953,0.636405,0.557514,3902.79,30.6355,0.82371,1.0,0.0,0.0,1
11.8837,43.7421,19.6047,11.2348,9.00376,0.542189,0.547062,4945.01,34.8637,0.0598157,1.0,0.0,0.0,1
13.4793,43.8256,18.4381,10.5318,8.40983,0.435668,0.537242,7522.67,39.5754,0.0264518,1.0,0.0,0.30000001192092896,2
13.4867,39.9678,19.233,10.1733,7.92922,0.32955,0.492659,4636.27,40.2123,1.59846,1.0,0.0,0.30000001192092896,2
12.7794,34.6448,22.9214,10.1221,7.59772,0.237314,0.430888,3110.94,41.3736,1.64217,1.0,0.0,0.30000001192092896,2
12.1611,30.0347,65.3054,10.1984,7.33431,0.153939,0.368676,3271.26,43.4946,1.66891,1.0,0.0,0.0,2
11.7038,26.8625,60.3153,10.3838,7.17977,0.0942827,0.318488,3403.44,45.2807,1.10315,1.0,0.0,0.0,2
12.1235,26.4774,58.429,9.92298,6.76473,0.0177876,0.298692,3582.11,47.6081,0.0336659,1.0,0.0,0.0,2
12.6874,26.3438,56.6278,9.25862,6.22699,-0.0753479,0.278852,3809.47,50.5187,-0.00105403,1.0,0.0,0.0,2
13.0929,26.1515,55.0451,8.70481,5.78067,-0.152093,0.261021,4007.23,53.05,-0.00211715,1.0,0.0,0.0,2
13.436,25.8815,53.3831,8.1575,5.34047,-0.227306,0.241977,4215.31,55.682,-0.00220014,1.0,0.0,0.0,2
13.7124,25.5327,51.6395,7.62494,4.91176,-0.300107,0.221399,4427.07,58.4054,-0.00210475,1.0,0.0,0.0,2
13.1677,23.1668,46.5509,7.83452,4.72603,-0.36044,0.161386,4672.4,61.0234,0.657367,1.0,0.0,0.0,2
13.0626,22.2472,43.956,7.74472,4.49394,-0.409611,0.129311,4861.42,63.9305,-0.037823,1.0,0.0,0.0,2
13.0167,21.6103,41.9499,7.62097,4.27596,-0.45204,0.103959,5101.47,66.9042,-0.00736747,1.0,0.0,0.0,2
12.8934,20.8892,39.8582,7.65915,4.12247,-0.486392,0.0768355,5342.97,69.9697,-0.00203656,1.0,0.0,-0.30000001192092896,2
13.3531,21.6703,40.7595,6.81932,3.78306,-0.520824,0.0910371,5666.07,72.8307,-0.728271,1.0,0.0,0.0,2
13.8529,22.4578,41.5233,5.97857,3.4042,-0.562533,0.103718,5832.42,76.0161,0.739695,1.0,0.0,0.0,2
13.6702,21.6114,39.2858,5.91385,3.22411,-0.598489,0.0730551,6078.41,79.2755,0.191789,1.0,0.0,0.0,3
13.3639,20.5997,36.819,6.1398,3.14884,-0.622921,0.0381282,4543.87,81.3904,0.0318522,1.0,0.0,0.0,3
12.9623,19.5174,34.332,6.81436,3.21449,-0.631855,0.00209743,4339.68,81.2583,0.00354384,1.0,0.0,-0.30000001192092896,3
12.8642,19.2486,33.5763,7.04179,3.25046,-0.630905,-0.00415772,4586.32,82.9558,-0.742502,1.0,0.0,-0.30000001192092896,3
13.3259,20.2248,35.6984,6.05205,3.04821,-0.638077,0.0315045,4717.94,84.6735,0.231471,1.0,0.0,0.0,3
13.2397,19.8888,36.1578,6.11284,3.00412,-0.648057,0.0206316,4773.24,86.713,0.81865,1.0,0.0,0.0,3
12.6061,18.4064,33.1644,7.76127,3.2557,-0.643164,-0.0292818,4911.39,89.1755,-0.309424,1.0,0.0,-0.30000001192092896,3
12.6287,18.4955,81.2189,7.69615,3.31308,-0.631529,-0.0171677,5064.05,90.9472,0.0288855,1.0,0.0,0.0,3
12.8393,18.9647,65.9947,7.06648,3.26421,-0.624977,0.00832969,5169.84,92.8185,2.16573,1.0,0.0,0.0,3
12.2875,17.7647,61.5438,9.28539,3.5752,-0.611654,-0.0315711,5240.26,94.9976,0.822284,1.0,0.0,0.0,3
11.5221,16.2394,58.6684,18.4492,4.23822,-0.578409,-0.0854737,5357.5,97.1949,0.14875,1.0,0.0,0.0,3
10.6259,14.7776,55.6903,20.3085,5.46128,-0.516172,-0.141919,5479.48,99.4114,0.0244879,1.0,0.0,0.0,3
9.58878,13.492,52.623,20.8386,7.70299,-0.42096,-0.200647,5604.33,101.649,0.00443802,1.0,0.0,0.0,3
8.42321,12.4248,49.4828,20.7709,9.59177,-0.290113,-0.261444,5730.74,103.909,0.00113528,1.0,0.0,0.0,3
7.39899,11.6524,46.2719,20.3237,10.5645,-0.121529,-0.324318,5858.72,106.19,0.00101711,1.0,0.0,0.0,3
6.63371,11.2995,42.991,19.5989,11.0126,0.0568341,-0.258822,5980.18,108.493,0.00185064,1.0,0.0,0.30000001192092896,3
6.00827,10.8334,41.5732,19.3812,11.3811,0.188975,-0.188668,6121.75,110.628,0.37625,1.0,0.0,0.0,4
5.27624,9.32619,44.3186,20.5488,12.1463,0.294184,-0.167942,4751.12,110.352,-2.12538,1.0,0.0,0.0,4
4.99013,9.53831,41.6465,19.674,12.0394,0.36999,-0.104453,4763.45,111.108,-0.774739,1.0,0.0,0.0,4
4.98824,10.7671,38.1684,18.4418,11.6749,0.41241,-0.0397212,4826.1,112.643,-0.113049,1.0,0.0,0.30000001192092896,4
5.23187,13.0415,35.5133,17.374,11.2522,0.419974,0.00999481,4892.56,114.072,0.600068,1.0,0.0,0.30000001192092896,4
5.1151,11.4287,39.1592,18.1753,11.4908,0.41525,-0.0100247,4979.61,115.195,-1.75463,1.0,0.0,0.0,4
4.98444,10.2913,43.7386,19.0962,11.7726,0.413072,-0.0309655,5034.55,116.367,-4.17683,1.0,0.0,0.0,4
5.11379,10.9764,42.6987,18.6044,11.5663,0.410535,-0.0132863,5043.32,117.296,-2.64939,1.0,0.0,0.0,4
5.62932,14.1164,38.5025,17.0879,10.9215,0.392505,0.0371912,5107.19,119.159,0.0471333,1.0,0.0,0.30000001192092896,4
5.64953,12.5962,44.2255,17.8938,11.0479,0.365509,0.00922519,5216.37,120.539,-1.9725,1.0,0.0,0.0,4
5.51765,11.1362,54.3128,19.2,11.3722,0.352742,-0.0235011,5278.83,121.72,-4.67358,1.0,0.0,0.0,4
5.72171,11.9131,53.9933,18.6132,11.1093,0.343925,-0.00289267,5293.89,123.309,-2.02382,1.0,0.0,0.0,4
6.07789,13.5174,50.0111,17.5474,10.683,0.329412,0.0282148,5349.95,124.919,-0.359923,1.0,0.0,0.0,4
6.59371,15.7918,46.1343,16.4411,10.1872,0.299075,0.0560554,5421.73,126.518,0.00240192,1.0,0.0,0.0,4
7.30482,19.0507,42.3394,15.2649,9.60389,0.250646,0.080829,5494.25,128.118,0.0447158,1.0,0.0,0.0,4
8.22535,23.5008,38.536,14.0086,8.93313,0.184826,0.103223,5565.55,129.726,0.0264469,1.0,0.0,0.30000001192092896,4
8.53155,21.1581,47.5143,14.0306,8.66002,0.114766,0.0736526,5666.64,130.969,-1.4664,1.0,0.0,0.0,4
8.82522,20.0051,61.2841,13.9607,8.38854,0.0559138,0.0530089,5702.54,132.478,-2.98911,1.0,0.0,0.0,4
9.55107,21.6418,57.9714,12.979,7.83623,0.00103205,0.0692142,5754.55,134.125,-0.917942,1.0,0.0,0.0,4
10.2912,23.3518,53.3632,12.0045,7.25595,-0.0602251,0.0870565,5824.02,135.771,-0.196239,1.0,0.0,0.0,4
11.0183,25.019,49.0135,11.0515,6.68205,-0.132143,0.0975402,5893.62,137.422,-0.0315446,1.0,0.0,0.30000001192092896,4
11.0892,23.2264,72.0964,11.0441,6.39793,-0.199231,0.0611261,5980.85,138.777,-0.930002,1.0,0.0,0.0,4
10.4401,19.3208,200.0,12.6577,6.62786,-0.234767,-0.0101049,6054.9,140.012,-5.07411,1.0,0.0,0.0,4
10.3617,18.878,200.0,12.9524,6.66333,-0.240708,-0.020782,6092.89,141.992,-1.74877,1.0,0.0,0.0,4
10.2898,18.7906,200.0,13.0762,6.74531,-0.229826,-0.0191696,6161.25,143.662,-0.355787,1.0,0.0,0.0,4
10.1788,18.6051,200.0,13.2917,6.86387,-0.215667,-0.0185294,6232.78,145.333,-0.0517838,1.0,0.0,0.0,4
10.0546,18.3815,200.0,13.5411,6.99417,-0.200651,-0.0184004,6304.45,147.008,-0.0051875,1.0,0.0,0.0,4
9.92836,18.1512,200.0,13.7961,7.1261,-0.185553,-0.0183809,6375.81,148.684,-1.35616E-4,1.0,0.0,0.0,4
9.80116,17.9187,200.0,14.0534,7.259,-0.170363,-0.0183809,6447.16,150.358,-1.01561E-4,1.0,0.0,0.0,4
9.6733,17.6849,200.0,14.312,7.39259,-0.155096,-0.0183816,6518.45,152.032,-4.65406E-5,1.0,0.0,0.0,5
9.54475,17.4496,200.0,14.5723,7.52687,-0.139761,-0.0183928,5325.51,153.01,-0.00132595,1.0,0.0,0.0,5
9.41617,17.2144,200.0,14.8324,7.66121,-0.124412,-0.0183969,5240.54,152.637,-6.00773E-4,1.0,0.0,0.0,5
9.2859,16.9762,200.0,15.096,7.79732,-0.108858,-0.0183985,5365.71,153.72,-4.29779E-4,1.0,0.0,0.0,5
9.15177,16.731,200.0,15.3673,7.93746,-0.092841,-0.0183985,5404.54,154.885,-2.63262E-4,1.0,0.0,0.0,5
9.01705,16.4848,200.0,15.6398,8.07822,-0.0767528,-0.0183973,5444.01,156.056,-2.00932E-4,1.0,0.0,0.0,5
8.88186,16.2376,200.0,15.9132,8.21948,-0.0606076,-0.0183961,5489.13,157.229,-3.1151E-4,1.0,0.0,0.0,5
8.7463,15.9898,200.0,16.1875,8.36111,-0.0444203,-0.0183961,5527.9,158.414,-5.38468E-4,1.0,0.0,0.0,5
8.61014,15.7409,200.0,16.4629,8.50338,-0.0281604,-0.0183961,5567.75,159.604,-6.03054E-4,1.0,0.0,0.0,5
8.4735,15.4911,200.0,16.7393,8.64614,-0.0118426,-0.0183947,5613.12,160.795,-5.17225E-4,1.0,0.0,0.0,5
8.36391,15.2908,200.0,16.9609,8.76064,0.00124376,-0.0183945,5645.7,161.755,-6.63259E-4,1.0,0.0,0.0,5
8.1989,14.9891,200.0,17.2947,8.93305,0.0209484,-0.018394,5692.6,163.202,-9.26417E-4,1.0,0.0,0.0,5
8.06082,14.7367,200.0,17.574,9.07732,0.0374372,-0.0183942,5737.09,164.406,-9.43757E-4,1.0,0.0,0.0,5
7.91909,14.4776,200.0,17.8607,9.2254,0.0543618,-0.0183938,5777.7,165.616,-9.28961E-4,1.0,0.0,0.0,5
7.77498,14.2141,200.0,18.1522,9.37597,0.0715707,-0.018393,5818.93,166.828,-0.0010268,1.0,0.0,0.0,5
7.63033,13.9497,200.0,18.4448,9.52711,0.0888457,-0.0183921,5862.6,168.04,-0.00104927,1.0,0.0,0.0,5
7.48526,13.6845,200.0,18.7382,9.67868,0.106169,-0.0183921,5904.07,169.256,-0.00108291,1.0,0.0,0.0,5
7.33967,13.4184,200.0,19.0326,9.83079,0.123554,-0.0183909,5945.55,170.473,-0.00103763,1.0,0.0,0.0,5
7.19355,13.1512,200.0,19.3282,9.98346,0.141006,-0.0183887,5988.51,171.69,-0.00100058,1.0,0.0,-0.30000001192092896,5
7.15457,13.2998,200.0,18.9741,9.98288,0.156752,-0.00713604,6032.37,172.78,-0.039205,1.0,0.0,0.0,5
7.86873,16.4102,106.971,15.8918,9.18164,0.146587,0.058987,6080.61,173.577,5.56552,1.0,0.0,0.0,5
8.33273,17.681,90.3111,15.0436,8.78298,0.106577,0.0674422,6098.51,174.773,2.5284,1.0,0.0,0.0,5
8.83666,18.6558,88.8444,14.3451,8.35027,0.0493926,0.0650094,6137.41,175.999,0.532382,1.0,0.0,0.0,5
9.39787,19.7975,84.9912,13.5325,7.86698,-0.0124368,0.0639513,6179.36,177.219,0.0658595,1.0,0.0,0.30000001192092896,5
9.80895,20.1859,97.5965,13.0456,7.47294,-0.0734791,0.0522373,6223.52,178.306,-0.00317163,1.0,0.0,0.0,5
9.30881,17.0916,200.0,14.9847,7.77802,-0.107818,-0.0154445,6273.11,179.071,-5.96084,1.0,0.0,0.0,5
9.2493,16.7615,200.0,15.3123,7.82724,-0.112236,-0.0245247,6282.72,180.015,-3.49311,1.0,0.0,0.0,5
9.14384,16.6438,200.0,15.4554,7.94237,-0.09568,-0.0214219,6326.78,181.483,-0.554301,1.0,0.0,0.0,5
8.99096,16.3919,200.0,15.7402,8.10407,-0.0759821,-0.0203016,6368.8,182.692,-0.0614384,1.0,0.0,0.0,5
8.7878,16.0268,200.0,16.1482,8.31736,-0.0513936,-0.0200725,6418.33,184.138,0.0017255,1.0,0.0,0.0,5
8.61618,15.7141,200.0,16.4974,8.49739,-0.0308458,-0.0200596,6459.26,185.336,5.71156E-4,1.0,0.0,0.0,5
8.44399,15.4001,200.0,16.8481,8.67802,-0.010244,-0.0200593,6500.43,186.529,-7.88521E-4,1.0,0.0,0.0,5
8.2712,15.085,200.0,17.1999,8.85926,0.0104305,-0.020057,6542.25,187.715,-8.30201E-4,1.0,0.0,0.0,5
8.09807,14.7693,200.0,17.5523,9.04086,0.0311473,-0.0200536,6581.68,188.897,-7.1397E-4,1.0,0.0,0.0,5
7.92063,14.4458,200.0,17.9136,9.22699,0.05238,-0.0200503,6623.43,190.069,-7.3493E-4,1.0,0.0,-0.30000001192092896,5
7.86887,14.6123,200.0,17.6151,9.25757,0.0718117,-0.00782698,6663.63,191.096,0.127806,1.0,0.0,0.0,5
8.88365,19.2182,76.2285,14.1132,8.3301,0.059377,0.0765103,6724.13,191.521,8.34841,1.0,0.0,0.0,5
9.72184,22.1673,55.7066,12.7342,7.71402,0.0035605,0.0992459,6719.55,192.52,5.54749,1.0,0.0,0.0,5
10.4905,23.6118,53.7599,11.7588,7.08082,-0.0836487,0.0938867,6750.3,193.693,1.18202,1.0,0.0,0.0,5
11.3879,25.483,49.363,10.5704,6.34763,-0.180524,0.0914329,6792.1,194.842,0.125321,1.0,0.0,0.0,5
12.3298,27.5587,43.6621,9.30888,5.58695,-0.279082,0.0909374,6829.64,195.993,-0.00563778,1.0,0.0,0.30000001192092896,5
12.43,25.354,72.9394,8.98755,5.11771,-0.368633,0.0476263,6882.01,196.739,-3.22672,1.0,0.0,0.0,5
11.6378,20.7988,200.0,10.3952,5.22127,-0.415248,-0.0345178,6929.94,197.011,-10.859,1.0,0.0,0.0,5
11.4449,20.0434,156.482,10.9083,5.32612,-0.415204,-0.0497618,6916.94,198.044,-6.18684,1.0,0.0,0.0,5
11.3143,19.9675,174.255,11.1629,5.5114,-0.390183,-0.0438924,6934.09,198.995,-1.81658,1.0,0.0,0.0,5
10.944,19.4082,183.134,11.9554,5.94285,-0.339312,-0.0402339,6980.48,200.371,-0.123375,1.0,0.0,0.0,5
10.5862,18.7859,179.207,12.7408,6.33893,-0.294837,-0.0397501,7019.84,201.51,0.00844542,1.0,0.0,0.0,6
10.2222,18.1406,173.165,13.5448,6.73931,-0.25027,-0.039721,5934.44,201.73,0.00289347,1.0,0.0,0.0,6
9.85793,17.4941,166.994,14.3498,7.13981,-0.205715,-0.039721,5986.22,201.363,-0.00101798,1.0,0.0,0.0,6
9.49364,16.8476,160.817,15.1548,7.54031,-0.161162,-0.0397227,6007.65,202.17,-0.00222757,1.0,0.0,0.0,6
9.12895,16.2005,154.649,15.9606,7.94128,-0.116553,-0.0397201,6031.5,202.971,-0.00208397,1.0,0.0,0.0,6
8.76398,15.5529,148.478,16.7669,8.34253,-0.0719109,-0.0397167,6054.45,203.769,-0.00204826,1.0,0.0,0.0,6
8.39471,14.8976,142.231,17.5828,8.74851,-0.0267422,-0.0397141,6078.45,204.561,-0.00204353,1.0,0.0,0.0,6
8.02407,14.2399,135.959,18.4016,9.156,0.0185927,-0.0397117,6100.89,205.349,-0.00194183,1.0,0.0,0.0,6
7.65326,13.5819,129.684,19.2209,9.56366,0.0639486,-0.0397091,6125.02,206.131,-0.00175969,1.0,0.0,0.0,6
7.282,12.9231,123.402,20.0411,9.97181,0.109359,-0.039706,6147.0,206.908,-0.00167097,1.0,0.0,0.0,6
6.90956,12.2622,117.096,20.8639,10.3813,0.154913,-0.0397041,6168.5,207.68,-0.0017245,1.0,0.0,0.0,6
6.53273,11.5934,110.713,21.6964,10.7955,0.201003,-0.0397031,6192.74,208.442,-0.00154653,1.0,0.0,0.0,6
6.15555,10.9241,104.323,22.5297,11.2102,0.247135,-0.0397019,6213.71,209.199,-0.00136304,1.0,0.0,0.0,6
5.77821,10.2544,97.9312,23.3634,11.625,0.293287,-0.0397007,6234.99,209.948,-0.00130603,1.0,0.0,0.0,6
5.476,9.71813,92.8103,24.0311,11.9573,0.33025,-0.0397003,6252.74,210.541,-0.00116526,1.0,0.0,0.0,6
4.94364,8.77336,83.788,25.2073,12.5425,0.395361,-0.0397,6284.04,211.563,-8.45983E-4,1.0,0.0,0.0,6
4.56024,8.09295,77.2912,26.0544,12.964,0.442254,-0.0396993,6303.45,212.285,-6.70563E-4,1.0,0.0,0.0,6
4.17659,7.4121,70.7884,26.9021,13.3858,0.489176,-0.0396996,6326.21,212.991,-5.61173E-4,1.0,0.0,0.0,6
3.79266,6.73074,64.279,27.7505,13.8079,0.536133,-0.039701,6346.2,213.689,-3.50649E-4,1.0,0.0,-0.30000001192092896,6
3.69205,7.02232,200.0,24.7709,13.3343,0.572417,0.00757724,6376.37,213.92,4.14989,1.0,0.0,0.0,6
4.15471,9.06558,106.987,20.6383,12.2375,0.562487,0.0804108,6390.88,213.836,10.9243,1.0,0.0,0.0,6
4.72913,10.4148,98.0395,19.7007,11.7375,0.504886,0.0845245,6377.45,214.504,4.46095,1.0,0.0,0.0,6
5.48862,11.9101,100.347,18.8592,11.1497,0.419986,0.0779079,6393.69,215.21,0.635919,1.0,0.0,0.0,6
6.33365,13.695,95.9236,17.7162,10.4539,0.329166,0.0762847,6413.86,215.894,0.0164003,1.0,0.0,0.0,6
7.19531,15.5512,89.5628,16.5043,9.73645,0.237683,0.0760787,6433.94,216.575,-0.0158988,1.0,0.0,0.30000001192092896,6
7.89197,16.5815,100.854,15.7815,9.15983,0.148306,0.0626634,6454.47,217.096,-0.453495,1.0,0.0,0.0,6
7.63552,14.039,200.0,18.2957,9.51163,0.0923171,-0.0144899,6479.03,217.092,-9.14536,1.0,0.0,0.0,6
7.66214,13.9072,200.0,18.563,9.507,0.0797849,-0.0234122,6471.66,217.708,-4.23093,1.0,0.0,0.0,6
7.60121,13.9118,200.0,18.4762,9.55549,0.0931135,-0.0176337,6487.64,218.397,-0.641707,1.0,0.0,0.0,6
7.45632,13.6782,200.0,18.7097,9.7018,0.112023,-0.0160489,6507.32,219.065,-0.0191357,1.0,0.0,0.0,6
7.26485,13.3311,200.0,19.0852,9.9,0.135037,-0.0158365,6530.85,219.863,0.0129644,1.0,0.0,0.0,6
7.10335,13.0345,200.0,19.409,10.0678,0.154253,-0.0158486,6550.3,220.524,0.00233371,1.0,0.0,0.0,6
6.94167,12.7377,200.0,19.7329,10.2357,0.173497,-0.0158546,6569.68,221.181,1.85373E-4,1.0,0.0,0.0,6
6.77977,12.4406,200.0,20.0571,10.4038,0.192774,-0.0158544,6588.97,221.836,1.4757E-4,1.0,0.0,0.0,6
6.6176,12.1431,200.0,20.3817,10.5722,0.212083,-0.0158539,6608.15,222.487,4.9764E-5,1.0,0.0,0.0,6
6.45515,11.845,200.0,20.707,10.741,0.231425,-0.0158541,6627.24,223.135,-7.19016E-5,1.0,0.0,0.0,6
6.28993,11.5418,200.0,21.0378,10.9125,0.251096,-0.0158546,6646.23,223.779,-2.48724E-5,1.0,0.0,0.0,6
6.12185,11.2334,200.0,21.3743,11.0871,0.271109,-0.0158544,6665.13,224.421,8.05118E-5,1.0,0.0,0.0,6
5.95349,10.9244,200.0,21.7114,11.2619,0.291155,-0.0158539,6683.93,225.059,2.80584E-5,1.0,0.0,0.0,6
5.78488,10.615,200.0,22.0489,11.437,0.31123,-0.0158541,6702.64,225.694,-7.99717E-5,1.0,0.0,0.0,6
5.61602,10.3052,200.0,22.3871,11.6124,0.331335,-0.0158546,6721.25,226.325,-2.7871E-5,1.0,0.0,0.0,6
5.4469,9.99485,200.0,22.7256,11.788,0.351471,-0.0158544,6739.76,226.954,8.05192E-5,1.0,0.0,0.0,6
5.27751,9.68403,200.0,23.0647,11.9639,0.37164,-0.0158539,6758.18,227.579,2.81558E-5,1.0,0.0,0.0,6
5.10788,9.37277,200.0,23.4044,12.1401,0.391836,-0.0158541,6776.5,228.201,-8.1108E-5,1.0,0.0,0.0,6
4.938,9.06104,200.0,23.7445,12.3165,0.412062,-0.0158546,6794.73,228.82,-2.81926E-5,1.0,0.0,0.0,6
5.48887,11.4211,133.531,19.5078,11.2548,0.40379,0.057853,6817.73,229.07,7.15864,1.0,0.0,0.0,6
5.94407,12.3523,130.232,18.8413,10.8613,0.353783,0.0572045,6821.31,229.692,2.1276,1.0,0.0,0.0,6
6.51428,13.4425,132.163,18.0813,10.3762,0.288417,0.0536435,6838.52,230.308,0.228904,1.0,0.0,0.0,6
7.12757,14.6863,127.001,17.1607,9.83834,0.220639,0.0528863,6856.5,230.916,-0.0169998,1.0,0.0,0.0,6
7.75042,15.9682,120.022,16.2043,9.28946,0.152479,0.0528367,6874.3,231.52,-0.0100025,1.0,0.0,0.0,6
8.37362,17.2526,112.898,15.2459,8.74016,0.0843469,0.0528501,6891.99,232.122,-0.00121713,1.0,0.0,0.0,6
8.99645,18.536,105.802,14.2882,8.19121,0.0162443,0.0528529,6909.6,232.72,-1.45161E-5,1.0,0.0,0.0,6
9.62224,19.8254,98.6759,13.3261,7.63965,-0.0521846,0.0528539,6927.13,233.315,-4.29907E-6,1.0,0.0,0.0,6
10.2501,21.1189,91.5294,12.3609,7.08629,-0.120837,0.0528534,6944.56,233.907,-9.78894E-5,1.0,0.0,0.0,6
10.8777,22.412,84.3854,11.396,6.53314,-0.189464,0.0528529,6961.9,234.496,-3.57057E-5,1.0,0.0,0.0,6
11.5081,23.711,77.2078,10.4267,5.97744,-0.258407,0.0528529,6979.14,235.081,7.9361E-5,1.0,0.0,0.30000001192092896,6
11.6129,22.6164,170.457,10.2946,5.65949,-0.321473,0.0218952,6999.31,235.343,-2.74525,1.0,0.0,0.0,6
10.5192,17.8426,97.3949,13.5103,6.25832,-0.336459,-0.0755432,7023.82,234.605,-14.7023,1.0,0.0,0.0,6
9.89954,16.3102,70.3592,15.9031,6.94409,-0.290118,-0.101021,6994.89,234.852,-10.3034,1.0,0.0,0.0,6
9.28773,15.5125,74.163,17.1859,7.72735,-0.195914,-0.0888069,6992.5,235.519,-1.83541,1.0,0.0,0.0,6
8.47738,14.2313,70.9256,19.1999,8.72125,-0.0867343,-0.084372,7009.21,236.104,-0.0385969,1.0,0.0,0.0,6
7.4767,12.6067,65.236,21.6711,9.92789,0.0452019,-0.0805855,7029.71,236.747,-0.281038,1.0,0.0,0.0,6
7.56155,14.399,200.0,17.6889,9.53249,0.125054,0.0083049,7059.68,236.303,10.8446,1.0,0.0,0.0,6
7.74292,15.803,131.735,16.3268,9.30066,0.147801,0.0479396,7042.62,236.412,10.4328,1.0,0.0,0.0,6
7.87779,15.8009,159.903,16.3289,9.18763,0.122363,0.0386141,7038.04,237.055,2.23236,1.0,0.0,0.0,6
8.20814,16.32,175.899,15.8993,8.88724,0.079859,0.0337713,7054.22,237.633,0.104169,1.0,0.0,0.0,6
8.5936,17.0663,172.092,15.2761,8.53121,0.0358367,0.0331109,7071.07,238.202,-0.0429948,1.0,0.0,0.0,6
8.9859,17.8458,164.707,14.6268,8.16873,-0.00815799,0.0331262,7087.7,238.767,-0.0101511,1.0,0.0,0.0,6
9.37807,18.6254,157.295,13.9776,7.80642,-0.0521255,0.0331495,7104.23,239.33,-3.01452E-4,1.0,0.0,0.0,6
9.76975,19.4034,149.997,13.3296,7.44452,-0.0960658,0.033151,7120.7,239.889,8.37418E-5,1.0,0.0,0.0,6
10.1644,20.1872,142.65,12.6766,7.07987,-0.140343,0.033151,7137.07,240.445,1.19265E-4,1.0,0.0,0.0,6
10.561,20.9749,135.262,12.0205,6.71341,-0.184839,0.0331519,7153.36,240.998,3.95412E-5,1.0,0.0,0.30000001192092896,6
9.88291,17.5419,166.131,14.2916,7.11275,-0.208577,-0.0395756,7180.85,240.732,-8.37844,1.0,0.0,0.0,6
8.86472,14.3756,55.7784,19.707,8.28298,-0.171739,-0.115797,7180.07,240.107,-15.4817,1.0,0.0,0.0,6
8.12535,13.1736,51.0424,22.047,9.26117,-0.0742266,-0.116012,7149.87,240.663,-6.09635,1.0,0.0,0.0,6
7.19515,11.798,49.2246,24.1275,10.4199,0.0583251,-0.105411,7160.85,241.254,-0.569504,1.0,0.0,0.0,6
6.1453,10.098,42.7549,27.0811,11.7535,0.197248,-0.103451,7177.04,241.803,0.0590334,1.0,0.0,-0.30000001192092896,6
